date,scenic_id,scenic_name,altitude,scenic_type,temp_mean,temp_max,temp_min,rain_sum,snow_sum,weather_code,weather_desc,is_holiday,holiday_name,is_weekend,holiday_length,weekday,weather_factor,altitude_factor,holiday_factor,seasonal_factor,visitor_count
2024-02-04,5,明湖国家湿地公园,1750,wetland,6.7,14.4,0.9,0.2,0.0,51,小雨,0,,1,0,7,0.8,0.971,1.6,0.75,848
2024-02-05,1,梅花山风景区,2400,mountain,4.5,6.3,1.6,1.3,0.0,51,小雨,0,,0,0,1,0.5,0.84,1.0,0.75,458
2024-02-05,2,玉舍国家森林公园,2300,forest,4.5,6.3,1.6,1.3,0.0,51,小雨,0,,0,0,1,0.5,0.847,1.0,0.75,397
2024-02-05,3,乌蒙大草原,2857,grassland,4.5,6.3,1.6,1.3,0.0,51,小雨,0,,0,0,1,0.5,0.81,1.0,0.75,563
2024-02-05,4,水城古镇,1800,ancient_town,4.5,6.3,1.6,1.3,0.0,51,小雨,0,,0,0,1,0.75,0.88,1.0,0.75,470
2024-02-05,5,明湖国家湿地公园,1750,wetland,4.5,6.3,1.6,1.3,0.0,51,小雨,0,,0,0,1,0.5,0.883,1.0,0.75,305
2024-02-06,1,梅花山风景区,2400,mountain,3.2,7.8,0.8,0.9,0.0,51,小雨,0,,0,0,2,0.5,0.84,1.0,0.75,467
2024-02-06,2,玉舍国家森林公园,2300,forest,3.2,7.8,0.8,0.9,0.0,51,小雨,0,,0,0,2,0.5,0.847,1.0,0.75,352
2024-02-06,3,乌蒙大草原,2857,grassland,3.2,7.8,0.8,0.9,0.0,51,小雨,0,,0,0,2,0.5,0.81,1.0,0.75,558
2024-02-06,4,水城古镇,1800,ancient_town,3.2,7.8,0.8,0.9,0.0,51,小雨,0,,0,0,2,0.75,0.88,1.0,0.75,493
2024-02-06,5,明湖国家湿地公园,1750,wetland,3.2,7.8,0.8,0.9,0.0,51,小雨,0,,0,0,2,0.5,0.883,1.0,0.75,287
2024-02-07,1,梅花山风景区,2400,mountain,1.1,3.4,-0.1,0.0,0.0,3,阴,0,,0,0,3,0.5,0.84,1.0,0.75,484
2024-02-07,2,玉舍国家森林公园,2300,forest,1.1,3.4,-0.1,0.0,0.0,3,阴,0,,0,0,3,0.5,0.847,1.0,0.75,390
2024-02-07,3,乌蒙大草原,2857,grassland,1.1,3.4,-0.1,0.0,0.0,3,阴,0,,0,0,3,0.5,0.81,1.0,0.75,530
2024-02-07,4,水城古镇,1800,ancient_town,1.1,3.4,-0.1,0.0,0.0,3,阴,0,,0,0,3,0.75,0.88,1.0,0.75,504
2024-02-07,5,明湖国家湿地公园,1750,wetland,1.1,3.4,-0.1,0.0,0.0,3,阴,0,,0,0,3,0.5,0.883,1.0,0.75,313
2024-02-08,1,梅花山风景区,2400,mountain,0.9,3.6,-0.6,0.0,0.0,3,阴,0,,0,0,4,0.5,0.84,1.0,0.75,455
2024-02-08,2,玉舍国家森林公园,2300,forest,0.9,3.6,-0.6,0.0,0.0,3,阴,0,,0,0,4,0.5,0.847,1.0,0.75,388
2024-02-08,3,乌蒙大草原,2857,grassland,0.9,3.6,-0.6,0.0,0.0,3,阴,0,,0,0,4,0.5,0.81,1.0,0.75,546
2024-02-08,4,水城古镇,1800,ancient_town,0.9,3.6,-0.6,0.0,0.0,3,阴,0,,0,0,4,0.75,0.88,1.0,0.75,551
2024-02-08,5,明湖国家湿地公园,1750,wetland,0.9,3.6,-0.6,0.0,0.0,3,阴,0,,0,0,4,0.5,0.883,1.0,0.75,270
2024-02-09,1,梅花山风景区,2400,mountain,3.8,9.8,0.1,0.0,0.0,3,阴,0,,0,0,5,0.5,0.84,1.0,0.75,488
2024-02-09,2,玉舍国家森林公园,2300,forest,3.8,9.8,0.1,0.0,0.0,3,阴,0,,0,0,5,0.5,0.847,1.0,0.75,375
2024-02-09,3,乌蒙大草原,2857,grassland,3.8,9.8,0.1,0.0,0.0,3,阴,0,,0,0,5,0.5,0.81,1.0,0.75,543
2024-02-09,4,水城古镇,1800,ancient_town,3.8,9.8,0.1,0.0,0.0,3,阴,0,,0,0,5,0.75,0.88,1.0,0.75,542
2024-02-09,5,明湖国家湿地公园,1750,wetland,3.8,9.8,0.1,0.0,0.0,3,阴,0,,0,0,5,0.5,0.883,1.0,0.75,297
2024-02-10,1,梅花山风景区,2400,mountain,5.2,13.7,-1.4,0.0,0.0,2,多云,1,春节,1,8,6,0.8,0.96,4.5,0.75,4323
2024-02-10,2,玉舍国家森林公园,2300,forest,5.2,13.7,-1.4,0.0,0.0,2,多云,1,春节,1,8,6,0.8,0.962,4.5,0.75,3046
2024-02-10,3,乌蒙大草原,2857,grassland,5.2,13.7,-1.4,0.0,0.0,2,多云,1,春节,1,8,6,0.8,0.952,4.5,0.75,4709
2024-02-10,4,水城古镇,1800,ancient_town,5.2,13.7,-1.4,0.0,0.0,2,多云,1,春节,1,8,6,0.9,0.97,5.175,0.75,3305
2024-02-10,5,明湖国家湿地公园,1750,wetland,5.2,13.7,-1.4,0.0,0.0,2,多云,1,春节,1,8,6,0.8,0.971,4.725,0.75,2391
2024-02-11,1,梅花山风景区,2400,mountain,6.4,13.5,-0.5,0.0,0.0,3,阴,1,春节,1,8,7,0.8,0.96,4.5,0.75,3900
2024-02-11,2,玉舍国家森林公园,2300,forest,6.4,13.5,-0.5,0.0,0.0,3,阴,1,春节,1,8,7,0.8,0.962,4.5,0.75,3071
2024-02-11,3,乌蒙大草原,2857,grassland,6.4,13.5,-0.5,0.0,0.0,3,阴,1,春节,1,8,7,0.8,0.952,4.5,0.75,4675
2024-02-11,4,水城古镇,1800,ancient_town,6.4,13.5,-0.5,0.0,0.0,3,阴,1,春节,1,8,7,0.9,0.97,5.175,0.75,3031
2024-02-11,5,明湖国家湿地公园,1750,wetland,6.4,13.5,-0.5,0.0,0.0,3,阴,1,春节,1,8,7,0.8,0.971,4.725,0.75,2725
2024-02-12,1,梅花山风景区,2400,mountain,8.5,17.3,0.4,2.0,0.0,55,大雨,1,春节,0,8,1,0.64,0.96,4.5,0.75,3084
2024-02-12,2,玉舍国家森林公园,2300,forest,8.5,17.3,0.4,2.0,0.0,55,大雨,1,春节,0,8,1,0.64,0.962,4.5,0.75,2709
2024-02-12,3,乌蒙大草原,2857,grassland,8.5,17.3,0.4,2.0,0.0,55,大雨,1,春节,0,8,1,0.64,0.952,4.5,0.75,3516
2024-02-12,4,水城古镇,1800,ancient_town,8.5,17.3,0.4,2.0,0.0,55,大雨,1,春节,0,8,1,0.846,0.97,5.175,0.75,3231
2024-02-12,5,明湖国家湿地公园,1750,wetland,8.5,17.3,0.4,2.0,0.0,55,大雨,1,春节,0,8,1,0.512,0.971,4.725,0.75,1836
2024-02-13,1,梅花山风景区,2400,mountain,10.6,20.7,2.2,0.0,0.0,0,晴,1,春节,0,8,2,0.8,0.96,4.5,0.75,3718
2024-02-13,2,玉舍国家森林公园,2300,forest,10.6,20.7,2.2,0.0,0.0,0,晴,1,春节,0,8,2,0.8,0.962,4.5,0.75,2882
2024-02-13,3,乌蒙大草原,2857,grassland,10.6,20.7,2.2,0.0,0.0,0,晴,1,春节,0,8,2,0.8,0.952,4.5,0.75,4502
2024-02-13,4,水城古镇,1800,ancient_town,10.6,20.7,2.2,0.0,0.0,0,晴,1,春节,0,8,2,0.9,0.97,5.175,0.75,3468
2024-02-13,5,明湖国家湿地公园,1750,wetland,10.6,20.7,2.2,0.0,0.0,0,晴,1,春节,0,8,2,0.8,0.971,4.725,0.75,2562
2024-02-14,1,梅花山风景区,2400,mountain,10.4,19.4,4.9,0.0,0.0,3,阴,1,春节,0,8,3,0.8,0.96,4.5,0.75,4138
2024-02-14,2,玉舍国家森林公园,2300,forest,10.4,19.4,4.9,0.0,0.0,3,阴,1,春节,0,8,3,0.8,0.962,4.5,0.75,3075
2024-02-14,3,乌蒙大草原,2857,grassland,10.4,19.4,4.9,0.0,0.0,3,阴,1,春节,0,8,3,0.8,0.952,4.5,0.75,4257
2024-02-14,4,水城古镇,1800,ancient_town,10.4,19.4,4.9,0.0,0.0,3,阴,1,春节,0,8,3,0.9,0.97,5.175,0.75,3314
2024-02-14,5,明湖国家湿地公园,1750,wetland,10.4,19.4,4.9,0.0,0.0,3,阴,1,春节,0,8,3,0.8,0.971,4.725,0.75,2630
2024-02-15,1,梅花山风景区,2400,mountain,5.4,7.8,3.5,1.1,0.0,51,小雨,1,春节,0,8,4,0.8,0.96,4.5,0.75,3978
2024-02-15,2,玉舍国家森林公园,2300,forest,5.4,7.8,3.5,1.1,0.0,51,小雨,1,春节,0,8,4,0.8,0.962,4.5,0.75,2810
2024-02-15,3,乌蒙大草原,2857,grassland,5.4,7.8,3.5,1.1,0.0,51,小雨,1,春节,0,8,4,0.8,0.952,4.5,0.75,4620
2024-02-15,4,水城古镇,1800,ancient_town,5.4,7.8,3.5,1.1,0.0,51,小雨,1,春节,0,8,4,0.9,0.97,5.175,0.75,3625
2024-02-15,5,明湖国家湿地公园,1750,wetland,5.4,7.8,3.5,1.1,0.0,51,小雨,1,春节,0,8,4,0.8,0.971,4.725,0.75,2740
2024-02-16,1,梅花山风景区,2400,mountain,7.8,15.4,4.0,0.0,0.0,3,阴,1,春节,0,8,5,0.8,0.96,4.5,0.75,3997
2024-02-16,2,玉舍国家森林公园,2300,forest,7.8,15.4,4.0,0.0,0.0,3,阴,1,春节,0,8,5,0.8,0.962,4.5,0.75,3163
2024-02-16,3,乌蒙大草原,2857,grassland,7.8,15.4,4.0,0.0,0.0,3,阴,1,春节,0,8,5,0.8,0.952,4.5,0.75,4341
2024-02-16,4,水城古镇,1800,ancient_town,7.8,15.4,4.0,0.0,0.0,3,阴,1,春节,0,8,5,0.9,0.97,5.175,0.75,3245
2024-02-16,5,明湖国家湿地公园,1750,wetland,7.8,15.4,4.0,0.0,0.0,3,阴,1,春节,0,8,5,0.8,0.971,4.725,0.75,2482
2024-02-17,1,梅花山风景区,2400,mountain,12.3,21.7,4.2,0.0,0.0,1,晴转多云,1,春节,1,8,6,1.0,0.96,4.5,0.75,4982
2024-02-17,2,玉舍国家森林公园,2300,forest,12.3,21.7,4.2,0.0,0.0,1,晴转多云,1,春节,1,8,6,1.0,0.962,4.5,0.75,4007
2024-02-17,3,乌蒙大草原,2857,grassland,12.3,21.7,4.2,0.0,0.0,1,晴转多云,1,春节,1,8,6,1.0,0.952,4.5,0.75,5647
2024-02-17,4,水城古镇,1800,ancient_town,12.3,21.7,4.2,0.0,0.0,1,晴转多云,1,春节,1,8,6,1.0,0.97,5.175,0.75,3547
2024-02-17,5,明湖国家湿地公园,1750,wetland,12.3,21.7,4.2,0.0,0.0,1,晴转多云,1,春节,1,8,6,1.0,0.971,4.725,0.75,2975
2024-02-18,1,梅花山风景区,2400,mountain,16.6,24.1,11.6,0.0,0.0,0,晴,0,,1,0,7,1.0,1.08,1.6,0.75,1831
2024-02-18,2,玉舍国家森林公园,2300,forest,16.6,24.1,11.6,0.0,0.0,0,晴,0,,1,0,7,1.0,1.077,1.6,0.75,1600
2024-02-18,3,乌蒙大草原,2857,grassland,16.6,24.1,11.6,0.0,0.0,0,晴,0,,1,0,7,1.0,1.095,1.6,0.75,2092
2024-02-18,4,水城古镇,1800,ancient_town,16.6,24.1,11.6,0.0,0.0,0,晴,0,,1,0,7,1.0,1.06,1.6,0.75,1250
2024-02-18,5,明湖国家湿地公园,1750,wetland,16.6,24.1,11.6,0.0,0.0,0,晴,0,,1,0,7,1.0,1.058,1.6,0.75,1168
2024-02-19,1,梅花山风景区,2400,mountain,15.7,23.3,6.4,0.0,0.0,2,多云,0,,0,0,1,1.0,1.08,1.0,0.75,1307
2024-02-19,2,玉舍国家森林公园,2300,forest,15.7,23.3,6.4,0.0,0.0,2,多云,0,,0,0,1,1.0,1.077,1.0,0.75,972
2024-02-19,3,乌蒙大草原,2857,grassland,15.7,23.3,6.4,0.0,0.0,2,多云,0,,0,0,1,1.0,1.095,1.0,0.75,1552
2024-02-19,4,水城古镇,1800,ancient_town,15.7,23.3,6.4,0.0,0.0,2,多云,0,,0,0,1,1.0,1.06,1.0,0.75,779
2024-02-19,5,明湖国家湿地公园,1750,wetland,15.7,23.3,6.4,0.0,0.0,2,多云,0,,0,0,1,1.0,1.058,1.0,0.75,687
2024-02-20,1,梅花山风景区,2400,mountain,17.6,23.5,12.4,0.0,0.0,0,晴,0,,0,0,2,1.0,1.08,1.0,0.75,1174
2024-02-20,2,玉舍国家森林公园,2300,forest,17.6,23.5,12.4,0.0,0.0,0,晴,0,,0,0,2,1.0,1.077,1.0,0.75,1042
2024-02-20,3,乌蒙大草原,2857,grassland,17.6,23.5,12.4,0.0,0.0,0,晴,0,,0,0,2,1.0,1.095,1.0,0.75,1552
2024-02-20,4,水城古镇,1800,ancient_town,17.6,23.5,12.4,0.0,0.0,0,晴,0,,0,0,2,1.0,1.06,1.0,0.75,814
2024-02-20,5,明湖国家湿地公园,1750,wetland,17.6,23.5,12.4,0.0,0.0,0,晴,0,,0,0,2,1.0,1.058,1.0,0.75,833
2024-02-21,1,梅花山风景区,2400,mountain,14.8,23.1,5.8,0.0,0.0,3,阴,0,,0,0,3,1.0,0.96,1.0,0.75,1078
2024-02-21,2,玉舍国家森林公园,2300,forest,14.8,23.1,5.8,0.0,0.0,3,阴,0,,0,0,3,1.0,0.962,1.0,0.75,892
2024-02-21,3,乌蒙大草原,2857,grassland,14.8,23.1,5.8,0.0,0.0,3,阴,0,,0,0,3,1.0,0.952,1.0,0.75,1305
2024-02-21,4,水城古镇,1800,ancient_town,14.8,23.1,5.8,0.0,0.0,3,阴,0,,0,0,3,1.0,0.97,1.0,0.75,719
2024-02-21,5,明湖国家湿地公园,1750,wetland,14.8,23.1,5.8,0.0,0.0,3,阴,0,,0,0,3,1.0,0.971,1.0,0.75,731
2024-02-22,1,梅花山风景区,2400,mountain,7.2,15.2,2.2,0.0,0.0,3,阴,0,,0,0,4,0.8,0.96,1.0,0.75,929
2024-02-22,2,玉舍国家森林公园,2300,forest,7.2,15.2,2.2,0.0,0.0,3,阴,0,,0,0,4,0.8,0.962,1.0,0.75,643
2024-02-22,3,乌蒙大草原,2857,grassland,7.2,15.2,2.2,0.0,0.0,3,阴,0,,0,0,4,0.8,0.952,1.0,0.75,1008
2024-02-22,4,水城古镇,1800,ancient_town,7.2,15.2,2.2,0.0,0.0,3,阴,0,,0,0,4,0.9,0.97,1.0,0.75,668
2024-02-22,5,明湖国家湿地公园,1750,wetland,7.2,15.2,2.2,0.0,0.0,3,阴,0,,0,0,4,0.8,0.971,1.0,0.75,544
2024-02-23,1,梅花山风景区,2400,mountain,5.0,8.4,1.9,0.0,0.0,3,阴,0,,0,0,5,0.8,0.96,1.0,0.75,805
2024-02-23,2,玉舍国家森林公园,2300,forest,5.0,8.4,1.9,0.0,0.0,3,阴,0,,0,0,5,0.8,0.962,1.0,0.75,614
2024-02-23,3,乌蒙大草原,2857,grassland,5.0,8.4,1.9,0.0,0.0,3,阴,0,,0,0,5,0.8,0.952,1.0,0.75,930
2024-02-23,4,水城古镇,1800,ancient_town,5.0,8.4,1.9,0.0,0.0,3,阴,0,,0,0,5,0.9,0.97,1.0,0.75,652
2024-02-23,5,明湖国家湿地公园,1750,wetland,5.0,8.4,1.9,0.0,0.0,3,阴,0,,0,0,5,0.8,0.971,1.0,0.75,521
2024-02-24,1,梅花山风景区,2400,mountain,3.0,7.4,-0.4,0.1,0.0,51,小雨,0,,1,0,6,0.5,0.84,1.6,0.75,769
2024-02-24,2,玉舍国家森林公园,2300,forest,3.0,7.4,-0.4,0.1,0.0,51,小雨,0,,1,0,6,0.5,0.847,1.6,0.75,586
2024-02-24,3,乌蒙大草原,2857,grassland,3.0,7.4,-0.4,0.1,0.0,51,小雨,0,,1,0,6,0.5,0.81,1.6,0.75,820
2024-02-24,4,水城古镇,1800,ancient_town,3.0,7.4,-0.4,0.1,0.0,51,小雨,0,,1,0,6,0.75,0.88,1.6,0.75,711
2024-02-24,5,明湖国家湿地公园,1750,wetland,3.0,7.4,-0.4,0.1,0.0,51,小雨,0,,1,0,6,0.5,0.883,1.6,0.75,484
2024-02-25,1,梅花山风景区,2400,mountain,5.6,12.3,1.7,0.0,0.0,3,阴,0,,1,0,7,0.8,0.96,1.6,0.75,1407
2024-02-25,2,玉舍国家森林公园,2300,forest,5.6,12.3,1.7,0.0,0.0,3,阴,0,,1,0,7,0.8,0.962,1.6,0.75,1162
2024-02-25,3,乌蒙大草原,2857,grassland,5.6,12.3,1.7,0.0,0.0,3,阴,0,,1,0,7,0.8,0.952,1.6,0.75,1710
2024-02-25,4,水城古镇,1800,ancient_town,5.6,12.3,1.7,0.0,0.0,3,阴,0,,1,0,7,0.9,0.97,1.6,0.75,1037
2024-02-25,5,明湖国家湿地公园,1750,wetland,5.6,12.3,1.7,0.0,0.0,3,阴,0,,1,0,7,0.8,0.971,1.6,0.75,895
2024-02-26,1,梅花山风景区,2400,mountain,3.3,8.4,-0.7,0.0,0.0,3,阴,0,,0,0,1,0.5,0.84,1.0,0.75,469
2024-02-26,2,玉舍国家森林公园,2300,forest,3.3,8.4,-0.7,0.0,0.0,3,阴,0,,0,0,1,0.5,0.847,1.0,0.75,368
2024-02-26,3,乌蒙大草原,2857,grassland,3.3,8.4,-0.7,0.0,0.0,3,阴,0,,0,0,1,0.5,0.81,1.0,0.75,532
2024-02-26,4,水城古镇,1800,ancient_town,3.3,8.4,-0.7,0.0,0.0,3,阴,0,,0,0,1,0.75,0.88,1.0,0.75,480
2024-02-26,5,明湖国家湿地公园,1750,wetland,3.3,8.4,-0.7,0.0,0.0,3,阴,0,,0,0,1,0.5,0.883,1.0,0.75,265
2024-02-27,1,梅花山风景区,2400,mountain,3.3,9.6,-0.4,0.0,0.0,3,阴,0,,0,0,2,0.5,0.84,1.0,0.75,476
2024-02-27,2,玉舍国家森林公园,2300,forest,3.3,9.6,-0.4,0.0,0.0,3,阴,0,,0,0,2,0.5,0.847,1.0,0.75,385
2024-02-27,3,乌蒙大草原,2857,grassland,3.3,9.6,-0.4,0.0,0.0,3,阴,0,,0,0,2,0.5,0.81,1.0,0.75,536
2024-02-27,4,水城古镇,1800,ancient_town,3.3,9.6,-0.4,0.0,0.0,3,阴,0,,0,0,2,0.75,0.88,1.0,0.75,477
2024-02-27,5,明湖国家湿地公园,1750,wetland,3.3,9.6,-0.4,0.0,0.0,3,阴,0,,0,0,2,0.5,0.883,1.0,0.75,303
2024-02-28,1,梅花山风景区,2400,mountain,4.6,10.9,0.9,0.3,0.0,51,小雨,0,,0,0,3,0.5,0.84,1.0,0.75,513
2024-02-28,2,玉舍国家森林公园,2300,forest,4.6,10.9,0.9,0.3,0.0,51,小雨,0,,0,0,3,0.5,0.847,1.0,0.75,381
2024-02-28,3,乌蒙大草原,2857,grassland,4.6,10.9,0.9,0.3,0.0,51,小雨,0,,0,0,3,0.5,0.81,1.0,0.75,532
2024-02-28,4,水城古镇,1800,ancient_town,4.6,10.9,0.9,0.3,0.0,51,小雨,0,,0,0,3,0.75,0.88,1.0,0.75,480
2024-02-28,5,明湖国家湿地公园,1750,wetland,4.6,10.9,0.9,0.3,0.0,51,小雨,0,,0,0,3,0.5,0.883,1.0,0.75,297
2024-02-29,1,梅花山风景区,2400,mountain,3.3,8.2,0.2,0.0,0.0,3,阴,0,,0,0,4,0.5,0.84,1.0,0.75,442
2024-02-29,2,玉舍国家森林公园,2300,forest,3.3,8.2,0.2,0.0,0.0,3,阴,0,,0,0,4,0.5,0.847,1.0,0.75,378
2024-02-29,3,乌蒙大草原,2857,grassland,3.3,8.2,0.2,0.0,0.0,3,阴,0,,0,0,4,0.5,0.81,1.0,0.75,548
2024-02-29,4,水城古镇,1800,ancient_town,3.3,8.2,0.2,0.0,0.0,3,阴,0,,0,0,4,0.75,0.88,1.0,0.75,540
2024-02-29,5,明湖国家湿地公园,1750,wetland,3.3,8.2,0.2,0.0,0.0,3,阴,0,,0,0,4,0.5,0.883,1.0,0.75,312
2024-03-01,1,梅花山风景区,2400,mountain,3.1,8.9,1.1,1.1,0.21,71,小雪,0,,0,0,5,0.5,0.84,1.0,0.95,629
2024-03-01,2,玉舍国家森林公园,2300,forest,3.1,8.9,1.1,1.1,0.21,71,小雪,0,,0,0,5,0.5,0.847,1.0,0.95,465
2024-03-01,3,乌蒙大草原,2857,grassland,3.1,8.9,1.1,1.1,0.21,71,小雪,0,,0,0,5,0.5,0.81,1.0,0.95,715
2024-03-01,4,水城古镇,1800,ancient_town,3.1,8.9,1.1,1.1,0.21,71,小雪,0,,0,0,5,0.75,0.88,1.0,0.95,591
2024-03-01,5,明湖国家湿地公园,1750,wetland,3.1,8.9,1.1,1.1,0.21,71,小雪,0,,0,0,5,0.5,0.883,1.0,0.95,383
2024-03-02,1,梅花山风景区,2400,mountain,4.0,10.6,0.8,0.2,0.0,51,小雨,0,,1,0,6,0.5,0.84,1.6,0.95,977
2024-03-02,2,玉舍国家森林公园,2300,forest,4.0,10.6,0.8,0.2,0.0,51,小雨,0,,1,0,6,0.5,0.847,1.6,0.95,742
2024-03-02,3,乌蒙大草原,2857,grassland,4.0,10.6,0.8,0.2,0.0,51,小雨,0,,1,0,6,0.5,0.81,1.6,0.95,1218
2024-03-02,4,水城古镇,1800,ancient_town,4.0,10.6,0.8,0.2,0.0,51,小雨,0,,1,0,6,0.75,0.88,1.6,0.95,1031
2024-03-02,5,明湖国家湿地公园,1750,wetland,4.0,10.6,0.8,0.2,0.0,51,小雨,0,,1,0,6,0.5,0.883,1.6,0.95,546
2024-03-03,1,梅花山风景区,2400,mountain,7.2,17.0,1.5,0.0,0.0,3,阴,0,,1,0,7,0.8,0.96,1.6,0.95,1799
2024-03-03,2,玉舍国家森林公园,2300,forest,7.2,17.0,1.5,0.0,0.0,3,阴,0,,1,0,7,0.8,0.962,1.6,0.95,1374
2024-03-03,3,乌蒙大草原,2857,grassland,7.2,17.0,1.5,0.0,0.0,3,阴,0,,1,0,7,0.8,0.952,1.6,0.95,2084
2024-03-03,4,水城古镇,1800,ancient_town,7.2,17.0,1.5,0.0,0.0,3,阴,0,,1,0,7,0.9,0.97,1.6,0.95,1357
2024-03-03,5,明湖国家湿地公园,1750,wetland,7.2,17.0,1.5,0.0,0.0,3,阴,0,,1,0,7,0.8,0.971,1.6,0.95,1083
2024-03-04,1,梅花山风景区,2400,mountain,14.9,28.0,5.0,0.0,0.0,2,多云,0,,0,0,1,1.0,0.96,1.0,0.95,1228
2024-03-04,2,玉舍国家森林公园,2300,forest,14.9,28.0,5.0,0.0,0.0,2,多云,0,,0,0,1,1.0,0.962,1.0,0.95,1032
2024-03-04,3,乌蒙大草原,2857,grassland,14.9,28.0,5.0,0.0,0.0,2,多云,0,,0,0,1,1.0,0.952,1.0,0.95,1691
2024-03-04,4,水城古镇,1800,ancient_town,14.9,28.0,5.0,0.0,0.0,2,多云,0,,0,0,1,1.0,0.97,1.0,0.95,981
2024-03-04,5,明湖国家湿地公园,1750,wetland,14.9,28.0,5.0,0.0,0.0,2,多云,0,,0,0,1,1.0,0.971,1.0,0.95,909
2024-03-05,1,梅花山风景区,2400,mountain,9.5,17.5,3.3,0.0,0.0,3,阴,0,,0,0,2,0.8,0.96,1.0,0.95,1193
2024-03-05,2,玉舍国家森林公园,2300,forest,9.5,17.5,3.3,0.0,0.0,3,阴,0,,0,0,2,0.8,0.962,1.0,0.95,786
2024-03-05,3,乌蒙大草原,2857,grassland,9.5,17.5,3.3,0.0,0.0,3,阴,0,,0,0,2,0.8,0.952,1.0,0.95,1352
2024-03-05,4,水城古镇,1800,ancient_town,9.5,17.5,3.3,0.0,0.0,3,阴,0,,0,0,2,0.9,0.97,1.0,0.95,749
2024-03-05,5,明湖国家湿地公园,1750,wetland,9.5,17.5,3.3,0.0,0.0,3,阴,0,,0,0,2,0.8,0.971,1.0,0.95,717
2024-03-06,1,梅花山风景区,2400,mountain,7.0,10.7,4.7,0.2,0.0,51,小雨,0,,0,0,3,0.8,0.96,1.0,0.95,1108
2024-03-06,2,玉舍国家森林公园,2300,forest,7.0,10.7,4.7,0.2,0.0,51,小雨,0,,0,0,3,0.8,0.962,1.0,0.95,826
2024-03-06,3,乌蒙大草原,2857,grassland,7.0,10.7,4.7,0.2,0.0,51,小雨,0,,0,0,3,0.8,0.952,1.0,0.95,1433
2024-03-06,4,水城古镇,1800,ancient_town,7.0,10.7,4.7,0.2,0.0,51,小雨,0,,0,0,3,0.9,0.97,1.0,0.95,856
2024-03-06,5,明湖国家湿地公园,1750,wetland,7.0,10.7,4.7,0.2,0.0,51,小雨,0,,0,0,3,0.8,0.971,1.0,0.95,601
2024-03-07,1,梅花山风景区,2400,mountain,5.8,7.8,4.2,0.8,0.0,51,小雨,0,,0,0,4,0.8,0.96,1.0,0.95,1110
2024-03-07,2,玉舍国家森林公园,2300,forest,5.8,7.8,4.2,0.8,0.0,51,小雨,0,,0,0,4,0.8,0.962,1.0,0.95,844
2024-03-07,3,乌蒙大草原,2857,grassland,5.8,7.8,4.2,0.8,0.0,51,小雨,0,,0,0,4,0.8,0.952,1.0,0.95,1310
2024-03-07,4,水城古镇,1800,ancient_town,5.8,7.8,4.2,0.8,0.0,51,小雨,0,,0,0,4,0.9,0.97,1.0,0.95,810
2024-03-07,5,明湖国家湿地公园,1750,wetland,5.8,7.8,4.2,0.8,0.0,51,小雨,0,,0,0,4,0.8,0.971,1.0,0.95,709
2024-03-08,1,梅花山风景区,2400,mountain,6.6,10.2,4.2,2.3,0.0,51,小雨,0,,0,0,5,0.64,0.96,1.0,0.95,813
2024-03-08,2,玉舍国家森林公园,2300,forest,6.6,10.2,4.2,2.3,0.0,51,小雨,0,,0,0,5,0.64,0.962,1.0,0.95,712
2024-03-08,3,乌蒙大草原,2857,grassland,6.6,10.2,4.2,2.3,0.0,51,小雨,0,,0,0,5,0.64,0.952,1.0,0.95,1136
2024-03-08,4,水城古镇,1800,ancient_town,6.6,10.2,4.2,2.3,0.0,51,小雨,0,,0,0,5,0.846,0.97,1.0,0.95,747
2024-03-08,5,明湖国家湿地公园,1750,wetland,6.6,10.2,4.2,2.3,0.0,51,小雨,0,,0,0,5,0.512,0.971,1.0,0.95,429
2024-03-09,1,梅花山风景区,2400,mountain,7.2,11.4,4.6,1.2,0.0,51,小雨,0,,1,0,6,0.8,0.96,1.6,0.95,1768
2024-03-09,2,玉舍国家森林公园,2300,forest,7.2,11.4,4.6,1.2,0.0,51,小雨,0,,1,0,6,0.8,0.962,1.6,0.95,1354
2024-03-09,3,乌蒙大草原,2857,grassland,7.2,11.4,4.6,1.2,0.0,51,小雨,0,,1,0,6,0.8,0.952,1.6,0.95,2152
2024-03-09,4,水城古镇,1800,ancient_town,7.2,11.4,4.6,1.2,0.0,51,小雨,0,,1,0,6,0.9,0.97,1.6,0.95,1333
2024-03-09,5,明湖国家湿地公园,1750,wetland,7.2,11.4,4.6,1.2,0.0,51,小雨,0,,1,0,6,0.8,0.971,1.6,0.95,1012
2024-03-10,1,梅花山风景区,2400,mountain,8.0,11.5,6.1,2.0,0.0,51,小雨,0,,1,0,7,0.64,0.96,1.6,0.95,1524
2024-03-10,2,玉舍国家森林公园,2300,forest,8.0,11.5,6.1,2.0,0.0,51,小雨,0,,1,0,7,0.64,0.962,1.6,0.95,1167
2024-03-10,3,乌蒙大草原,2857,grassland,8.0,11.5,6.1,2.0,0.0,51,小雨,0,,1,0,7,0.64,0.952,1.6,0.95,1653
2024-03-10,4,水城古镇,1800,ancient_town,8.0,11.5,6.1,2.0,0.0,51,小雨,0,,1,0,7,0.846,0.97,1.6,0.95,1207
2024-03-10,5,明湖国家湿地公园,1750,wetland,8.0,11.5,6.1,2.0,0.0,51,小雨,0,,1,0,7,0.512,0.971,1.6,0.95,653
